Date,Price,Open,High,Low,Vol.,Change %
2013-09-30,8.5,8.35,8.7,8.25,7220000.0,1.8
2013-09-27,8.35,8.35,8.4,8.25,7270000.0,0.0
2013-09-26,8.35,8.35,8.5,8.3,8199999.999999999,-0.6
2013-09-25,8.4,8.3,8.45,8.3,29900000.0,1.82
2013-09-24,8.25,8.2,8.35,8.2,31570000.0,-1.2
2013-09-23,8.35,8.5,8.5,8.2,9330000.0,-1.76
2013-09-20,8.5,8.35,8.7,8.35,16940000.0,1.8
2013-09-19,8.35,8.2,8.45,8.2,6290000.0,1.83
2013-09-18,8.2,8.2,8.3,8.2,7850000.0,0.61
2013-09-17,8.15,8.1,8.25,8.1,21740000.0,0.62
2013-09-16,8.1,8.05,8.15,8.05,13320000.0,1.25
2013-09-13,8.0,7.95,8.1,7.8,13660000.0,-0.62
2013-09-12,8.05,8.05,8.15,8.05,14290000.0,0.0
2013-09-11,8.05,8.1,8.15,8.05,15400000.0,-0.62
2013-09-10,8.1,8.1,8.15,8.05,7020000.0,0.62
2013-09-09,8.05,7.85,8.25,7.8,11180000.0,2.55
2013-09-06,7.85,7.75,7.9,7.75,36500000.0,0.0
2013-09-05,7.85,7.75,7.9,7.75,4950000.0,0.64
2013-09-04,7.8,7.75,7.85,7.7,12540000.0,0.65
2013-09-03,7.75,7.7,7.85,7.7,2800000.0,1.31
2013-09-02,7.65,7.7,7.8,7.6,1300000.0,-0.65
2013-08-30,7.7,7.7,7.8,7.6,14220000.0,0.65
2013-08-29,7.65,7.5,7.8,7.45,86800.0,2.0
2013-08-28,7.5,7.75,7.75,7.45,28180000.0,-3.23
2013-08-27,7.75,7.9,7.95,7.65,9070000.0,-1.9
2013-08-26,7.9,7.95,8.0,7.9,17780000.0,0.0
2013-08-23,7.9,7.9,7.95,7.85,3250000.0,-0.63
2013-08-22,7.95,8.0,8.05,7.85,5170000.0,-1.24
2013-08-21,8.05,8.2,8.2,8.0,11970000.0,-1.83
2013-08-20,8.2,8.15,8.25,8.15,9690000.0,0.61
2013-08-19,8.15,8.05,8.25,8.0,22200000.0,1.24
2013-08-16,8.05,7.9,8.15,7.9,23900000.0,1.9
2013-08-15,7.9,7.7,8.0,7.7,16760000.000000002,1.94
2013-08-14,7.75,7.65,7.85,7.65,21900000.0,1.31
2013-08-13,7.65,7.65,7.75,7.65,3470000.0,-2.55
2013-08-12,7.85,7.7,8.0,7.5,9460000.0,1.95
2013-08-08,7.7,7.4,8.0,7.4,13820000.0,4.05
2013-08-07,7.4,7.3,7.5,7.3,4230000.0,1.37
2013-08-06,7.3,7.3,7.35,7.3,1810000.0,0.0
2013-08-05,7.3,7.25,7.35,7.1,11570000.0,0.69
2013-08-02,7.25,7.3,7.35,7.25,9790000.0,0.0
2013-08-01,7.25,7.2,7.3,7.2,8039999.999999999,-0.68
2013-07-31,7.3,7.3,7.35,7.2,13750000.0,0.69
2013-07-30,7.25,7.15,7.35,7.15,12130000.0,1.4
2013-07-29,7.15,7.15,7.3,7.15,10210000.0,0.0
2013-07-26,7.15,7.05,7.3,7.05,1340000.0,1.42
2013-07-25,7.05,7.05,7.2,7.05,12050000.0,0.0
2013-07-24,7.05,7.0,7.2,7.0,5060000.0,0.71
2013-07-23,7.0,7.1,7.1,7.0,21680000.0,-1.41
2013-07-22,7.1,7.25,7.3,7.0,6960000.0,-2.07
2013-07-19,7.25,7.35,7.35,7.2,4640000.0,-0.68
2013-07-18,7.3,7.3,7.45,7.2,15680000.0,-0.68
2013-07-17,7.35,7.55,7.55,7.2,38640000.0,-0.68
2013-07-16,7.4,7.3,7.5,7.3,7010000.0,1.37
2013-07-15,7.3,7.1,7.5,7.1,13520000.0,3.55
2013-07-12,7.05,6.9,7.15,6.9,37890000.0,2.17
2013-07-11,6.9,6.75,7.0,6.75,1570000.0,2.22
2013-07-10,6.75,6.7,6.85,6.65,20350000.0,0.75
2013-07-09,6.7,6.7,6.75,6.6,7490000.0,-0.74
2013-07-08,6.75,6.75,6.8,6.55,33750000.0,0.0
2013-07-05,6.75,6.45,6.85,6.45,14030000.0,4.65
2013-07-04,6.45,6.4,6.6,6.3,7170000.0,1.57
2013-07-03,6.35,6.4,6.5,6.25,23660000.0,-0.78
2013-07-02,6.4,6.4,6.5,6.15,26430000.0,-0.78
2013-07-01,6.45,6.5,6.6,6.35,8279999.999999999,-1.53
2013-06-28,6.55,6.5,6.65,6.45,3530000.0,0.77
2013-06-27,6.5,6.6,6.65,6.45,28680000.0,-2.26
2013-06-26,6.65,6.65,6.75,6.6,3010000.0,-1.48
2013-06-25,6.75,6.7,6.8,6.65,16329999.999999998,0.75
2013-06-24,6.7,6.75,6.75,6.65,2140000.0,-0.74
2013-06-21,6.75,6.85,6.85,6.7,19160000.0,-2.17
2013-06-20,6.9,6.95,6.95,6.7,55240000.0,-0.72
2013-06-19,6.95,6.9,7.0,6.9,58650000.0,0.72
2013-06-18,6.9,6.8,7.0,6.8,2250000.0,2.99
2013-06-17,6.7,7.0,7.0,6.5,24970000.0,-4.29
2013-06-14,7.0,7.2,7.2,6.6,12910000.0,-4.11
2013-06-13,7.3,7.35,7.4,7.2,26270000.0,-0.68
2013-06-12,7.35,7.35,7.45,7.3,7460000.0,0.0
2013-06-11,7.35,7.25,7.45,7.25,16510000.000000002,1.38
2013-06-10,7.25,7.2,7.35,7.2,5530000.0,0.69
2013-06-07,7.2,7.2,7.25,7.2,4139999.9999999995,0.7
2013-06-06,7.15,7.1,7.25,7.1,8189999.999999999,0.7
2013-06-05,7.1,7.05,7.2,7.05,72390000.0,0.0
2013-06-04,7.1,7.2,7.2,7.05,70200000.0,-1.39
2013-06-03,7.2,7.2,7.25,7.15,34150000.0,-0.69
2013-05-31,7.25,7.25,7.3,7.2,33110000.0,0.0
2013-05-30,7.25,7.15,7.3,7.15,17700000.0,1.4
2013-05-29,7.15,7.05,7.25,7.05,9110000.0,1.42
2013-05-28,7.05,7.0,7.15,7.0,5790000.0,0.71
2013-05-27,7.0,7.0,7.05,6.65,4150000.0000000005,0.0
2013-05-24,7.0,7.0,7.1,6.9,5190000.0,-0.71
2013-05-23,7.05,7.1,7.1,7.0,10230000.0,-1.4
2013-05-22,7.15,7.1,7.2,7.05,23900000.0,0.7
2013-05-21,7.1,7.0,7.2,7.0,14330000.0,1.43
2013-05-20,7.0,7.1,7.15,7.0,1830000.0,-2.1
2013-05-17,7.15,7.25,7.25,7.1,6270000.0,-1.38
2013-05-16,7.25,7.3,7.3,7.2,8850000.0,-1.36
2013-05-15,7.35,7.2,7.55,7.15,60050000.0,3.52
2013-05-14,7.1,6.95,7.2,6.95,10310000.0,2.9
2013-05-13,6.9,6.85,7.0,6.8,4880000.0,-0.72
2013-05-10,6.95,7.1,7.15,6.8,2130000.0,-3.47
2013-05-09,7.2,7.25,7.25,7.1,30260000.0,0.0
2013-05-08,7.2,7.15,7.4,7.15,30000000.0,0.7
2013-05-07,7.15,7.1,7.2,7.1,21730000.0,0.7
2013-05-06,7.1,7.05,7.15,7.05,32799999.999999996,0.71
2013-05-03,7.05,7.0,7.2,7.0,30740000.0,0.71
2013-05-02,7.0,6.9,7.1,6.85,22630000.0,2.19
2013-04-30,6.85,6.8,6.95,6.7,11280000.0,2.24
2013-04-29,6.7,6.65,6.75,6.65,4580000.0,0.75
2013-04-26,6.65,6.6,6.7,6.6,8189999.999999999,0.76
2013-04-25,6.6,6.65,6.7,6.6,6620000.0,0.0
2013-04-24,6.6,6.65,6.7,6.6,14370000.0,0.0
2013-04-23,6.6,6.6,6.7,6.6,13180000.0,0.0
2013-04-22,6.6,6.6,6.65,6.55,15180000.0,0.0
2013-04-19,6.6,6.55,6.65,6.55,16000000.0,0.76
2013-04-18,6.55,6.55,6.65,6.55,34860000.0,1.55
2013-04-17,6.45,6.45,6.6,6.45,35560000.0,0.78
2013-04-16,6.4,6.35,6.5,6.3,13530000.0,0.0
2013-04-15,6.4,6.5,6.5,6.35,5660000.0,-1.54
2013-04-12,6.5,6.55,6.55,6.3,11990000.0,-0.76
2013-04-11,6.55,6.5,6.6,6.5,9590000.0,1.55
2013-04-10,6.45,6.4,6.6,6.35,30860000.0,1.57
2013-04-08,6.35,6.3,6.4,6.3,2150000.0,0.79
2013-04-05,6.3,6.25,6.4,6.25,8920000.0,0.0
2013-04-04,6.3,6.2,6.4,6.15,11260000.0,2.44
2013-04-03,6.15,6.05,6.25,6.05,2480000.0,2.5
2013-04-02,6.0,6.25,6.5,6.0,54840000.0,0.0
2013-03-28,6.0,5.95,6.2,5.95,6930000.0,0.84
2013-03-27,5.95,5.8,6.0,5.8,9060000.0,2.59
2013-03-26,5.8,5.8,5.85,5.6,1710000.0,0.0
2013-03-25,5.8,5.85,5.95,5.75,17120000.0,0.0
2013-03-22,5.8,5.85,5.9,5.8,3060000.0,-0.85
2013-03-21,5.85,6.0,6.0,5.8,2950000.0,-1.68
2013-03-20,5.95,6.0,6.0,5.85,10670000.0,0.0
2013-03-19,5.95,5.95,6.0,5.9,6550000.0,-0.83
2013-03-18,6.0,5.8,6.1,5.8,18570000.0,-2.44
2013-03-15,6.15,6.3,6.35,5.9,3010000.0,-2.38
2013-03-14,6.3,6.3,6.4,6.25,28090000.0,0.8
2013-03-13,6.25,6.3,6.35,6.25,11530000.0,0.0
2013-03-12,6.25,6.25,6.35,6.15,24590000.0,1.63
2013-03-11,6.15,6.0,6.5,6.0,10040000.0,2.5
2013-03-08,6.0,5.9,6.1,5.9,2750000.0,0.84
2013-03-07,5.95,5.8,6.0,5.8,23030000.0,0.0
2013-03-06,5.95,5.95,6.0,5.9,24040000.0,0.0
2013-03-05,5.95,5.85,6.0,5.85,13260000.0,2.59
2013-03-01,5.8,5.75,5.9,5.75,6740000.0,0.87
2013-02-28,5.75,5.75,5.8,5.75,4400000.0,0.0
2013-02-27,5.75,5.7,5.8,5.7,8029999.999999999,1.77
2013-02-26,5.65,5.65,5.75,5.65,3610000.0,0.0
2013-02-25,5.65,5.65,5.7,5.65,1230000.0,-0.88
2013-02-22,5.7,5.7,5.75,5.65,8580000.0,0.0
2013-02-21,5.7,5.7,5.75,5.65,15090000.0,0.0
2013-02-20,5.7,5.7,5.8,5.65,62300000.0,0.88
2013-02-19,5.65,5.6,5.7,5.6,7960000.0,1.8
2013-02-18,5.55,5.75,5.75,5.55,14740000.0,0.0
2013-02-15,5.55,5.6,5.65,5.55,1750000.0,-0.89
2013-02-14,5.6,5.55,5.65,5.55,4860000.0,-1.75
2013-02-13,5.7,5.7,5.75,5.55,20900000.0,0.0
2013-02-12,5.7,5.65,5.75,5.65,25570000.0,0.88
2013-02-11,5.65,5.55,5.7,5.55,9360000.0,1.8
2013-02-08,5.55,5.5,5.6,5.5,18080000.0,2.78
2013-02-07,5.4,5.4,5.5,5.4,36270000.0,0.0
2013-02-06,5.4,5.4,5.5,5.4,3450000.0,0.0
2013-02-05,5.4,5.5,5.6,5.35,28080000.0,-1.82
2013-02-04,5.5,5.45,5.55,5.35,2870000.0,-0.9
2013-02-01,5.55,5.45,5.55,5.4,110830000.0,1.83
2013-01-31,5.45,5.3,5.5,5.3,3670000.0,2.83
2013-01-30,5.3,5.3,5.5,5.25,18410000.0,0.0
2013-01-29,5.3,5.25,5.4,5.2,10540000.0,-1.85
2013-01-28,5.4,5.6,5.6,5.25,25310000.0,-3.57
2013-01-25,5.6,5.6,5.65,5.35,8850000.0,0.0
2013-01-24,5.6,5.55,5.7,5.5,10710000.0,0.0
2013-01-23,5.6,5.7,5.75,5.5,15440000.0,-0.88
2013-01-22,5.65,5.7,5.75,5.55,11700000.0,-1.74
2013-01-21,5.75,5.75,5.8,5.5,44020000.0,0.0
2013-01-18,5.75,5.75,5.8,5.75,13300000.0,0.0
2013-01-17,5.75,5.75,5.8,5.7,15910000.0,0.0
2013-01-16,5.75,5.65,5.85,5.65,9130000.0,1.77
2013-01-15,5.65,5.6,5.8,5.55,11690000.0,0.0
2013-01-14,5.65,5.6,5.7,5.6,10960000.0,0.89
2013-01-11,5.6,5.6,5.7,5.6,4440000.0,0.0
2013-01-10,5.6,5.8,5.8,5.55,6690000.0,-3.45
2013-01-09,5.8,5.65,6.0,5.5,13690000.0,3.57
2013-01-08,5.6,5.4,5.85,5.4,11000000.0,4.67
2013-01-07,5.35,5.2,5.45,5.2,4099999.9999999995,1.9
2013-01-04,5.25,5.2,5.35,5.15,4130000.0,1.94
2013-01-03,5.15,5.1,5.25,5.1,7250000.0,0.98
2013-01-02,5.1,5.0,5.15,5.0,3320000.0,0.99
2012-12-31,5.05,5.05,5.1,5.0,1760000.0,0.0
2012-12-28,5.05,5.05,5.15,5.05,595300.0,-0.98
2012-12-27,5.1,5.1,5.15,5.05,7630000.0,0.99
2012-12-24,5.05,5.05,5.1,5.05,12450000.0,0.0
2012-12-21,5.05,5.05,5.1,5.05,8070000.0,0.0
2012-12-20,5.05,5.05,5.1,5.05,13610000.0,0.0
2012-12-19,5.05,5.05,5.1,5.0,13170000.0,0.0
2012-12-18,5.05,5.05,5.1,5.0,15770000.0,0.0
2012-12-17,5.05,5.05,5.1,5.0,6410000.0,0.0
2012-12-14,5.05,5.05,5.1,5.0,5060000.0,0.0
2012-12-13,5.05,5.0,5.1,5.0,38410000.0,1.0
2012-12-11,5.0,5.05,5.1,5.0,54090000.0,-0.99
2012-12-10,5.05,5.05,5.1,5.0,9540000.0,0.0
2012-12-07,5.05,5.0,5.1,5.0,25400000.0,1.0
2012-12-06,5.0,5.0,5.05,5.0,18370000.0,0.0
2012-12-05,5.0,5.05,5.1,5.0,10120000.0,-0.99
2012-12-04,5.05,5.05,5.1,5.0,40440000.0,0.0
2012-12-03,5.05,5.0,5.1,4.9,17560000.0,1.0
2012-11-30,5.0,4.9,5.05,4.7,21120000.0,2.04
2012-11-29,4.9,4.9,4.95,4.6,22670000.0,0.0
2012-11-28,4.9,5.0,5.0,4.85,11740000.0,-2.0
2012-11-27,5.0,5.2,5.1,4.85,76770000.0,-3.85
2012-11-26,5.2,5.0,5.3,5.0,33840000.0,4.0
2012-11-23,5.0,4.95,5.05,4.85,85730000.0,1.01
2012-11-22,4.95,4.85,5.05,4.7,13200000.0,2.06
2012-11-21,4.85,4.75,5.0,4.75,14330000.0,2.11
2012-11-20,4.75,4.6,4.85,4.6,33650000.0,3.26
2012-11-19,4.6,4.65,4.7,4.55,27030000.0,-1.08
2012-11-16,4.65,4.6,4.8,4.65,31150000.0,1.09
2012-11-15,4.6,4.55,4.75,4.5,18080000.0,1.1
2012-11-14,4.55,4.7,4.65,4.5,12290000.0,-3.19
2012-11-13,4.7,4.8,4.8,4.55,7260000.0,-2.08
2012-11-12,4.8,4.8,4.85,4.8,21650000.0,0.0
2012-11-09,4.8,4.45,4.95,4.55,7980000.0,7.87
2012-11-08,4.45,4.35,4.55,4.45,2490000.0,0.0
2012-11-07,4.45,4.35,4.45,4.35,39140000.0,2.3
2012-11-06,4.35,4.35,4.45,4.25,1410000.0,0.0
2012-11-05,4.35,4.35,4.4,4.25,1530000.0,0.0
2012-11-02,4.35,4.35,4.4,4.25,2910000.0,0.0
2012-11-01,4.35,4.4,4.4,4.25,14610000.0,-1.14
2012-10-31,4.4,4.4,4.45,4.4,1500000.0,0.0
2012-10-30,4.4,4.4,4.45,4.4,9070000.0,0.0
2012-10-29,4.4,4.45,4.5,4.4,831400.0,-1.12
2012-10-26,4.45,4.35,4.5,4.4,1440000.0,2.3
2012-10-25,4.35,4.25,4.45,4.3,4330000.0,2.35
2012-10-24,4.25,4.25,4.4,4.25,1870000.0,0.0
2012-10-23,4.25,4.25,4.3,4.25,474000.0,0.0
2012-10-22,4.25,4.2,4.5,4.2,1890000.0,1.19
2012-10-19,4.2,4.2,4.25,4.15,803000.0,0.0
2012-10-18,4.2,4.15,4.2,4.1,8490000.0,1.2
2012-10-17,4.15,4.1,4.15,4.1,4690000.0,1.22
2012-10-16,4.1,4.1,4.15,4.1,3000000.0,0.0
2012-10-15,4.1,4.1,4.15,4.1,1300000.0,0.0
2012-10-12,4.1,4.1,4.15,4.05,1780000.0,0.0
2012-10-11,4.1,4.05,4.15,4.05,7940000.0,1.23
2012-10-10,4.05,4.05,4.15,4.05,11680000.0,0.0
2012-10-09,4.05,4.0,4.1,4.0,2680000.0,1.25
2012-10-08,4.0,4.05,4.05,4.0,582900.0,-1.23
2012-10-05,4.05,4.0,4.1,4.0,7620000.0,1.25
2012-10-04,4.0,4.05,4.05,4.0,1650000.0,-1.23
2012-10-03,4.05,4.05,4.1,3.9,9190000.0,0.0
2012-10-02,4.05,4.05,4.15,4.05,10390000.0,0.0
2012-10-01,4.05,4.1,4.1,4.05,3050000.0,-1.22
2012-09-28,4.1,4.05,4.1,4.05,9570000.0,1.23
2012-09-27,4.05,4.0,4.1,4.0,7480000.0,1.25
2012-09-26,4.0,4.0,4.05,4.0,5830000.0,0.0
2012-09-25,4.0,4.0,4.05,4.0,11890000.0,0.0
2012-09-24,4.0,4.0,4.05,4.0,1220000.0,0.0
2012-09-20,4.0,4.0,4.05,4.0,3760000.0,0.0
2012-09-19,4.0,4.0,4.1,4.0,5750000.0,0.0
2012-09-18,4.0,4.0,4.05,4.0,10470000.0,0.0
2012-09-17,4.0,3.95,4.1,4.0,8500000.0,1.27
2012-09-14,3.95,4.15,4.1,3.65,5600000.0,-4.82
2012-09-13,4.15,4.25,4.25,4.0,30440000.0,-2.35
2012-09-12,4.25,4.25,4.3,4.2,28040000.0,0.0
2012-09-11,4.25,4.05,4.3,4.15,13650000.0,4.94
2012-09-10,4.05,4.0,4.2,4.0,2049999.9999999998,1.25
2012-09-07,4.0,3.95,4.05,4.0,1110000.0,1.27
2012-09-06,3.95,3.95,4.05,3.95,1650000.0,0.0
2012-09-05,3.95,3.95,4.1,3.95,3400000.0,0.0
2012-09-04,3.95,3.9,4.0,3.85,12050000.0,1.28
2012-09-03,3.9,3.8,3.95,3.85,791700.0,2.63
2012-08-31,3.8,3.85,3.9,3.75,4500000.0,-1.3
2012-08-30,3.85,3.8,3.9,3.75,774300.0,1.32
2012-08-29,3.8,3.85,3.9,3.7,611700.0,-1.3
2012-08-28,3.85,3.9,3.95,3.7,8100000.0,-1.28
2012-08-27,3.9,3.9,3.95,3.85,1000000.0,0.0
2012-08-24,3.9,3.9,3.95,3.9,440400.0,0.0
2012-08-23,3.9,3.85,3.95,3.9,2490000.0,1.3
2012-08-22,3.85,3.75,3.95,3.75,2930000.0,2.67
2012-08-21,3.75,3.75,3.85,3.75,571500.0,0.0
2012-08-17,3.75,3.75,3.9,3.75,1260000.0,0.0
2012-08-16,3.75,3.75,3.85,3.75,791600.0,0.0
2012-08-15,3.75,3.75,3.85,3.7,1300000.0,0.0
2012-08-14,3.75,3.75,3.85,3.7,426100.0,0.0
2012-08-13,3.75,3.8,3.9,3.7,1030000.0,-1.32
2012-08-10,3.8,3.9,3.9,3.7,10920000.0,-2.56
2012-08-09,3.9,3.85,3.95,3.8,36750000.0,1.3
2012-08-08,3.85,3.85,3.9,3.8,2410000.0,0.0
2012-08-07,3.85,3.85,3.95,3.85,3610000.0,0.0
2012-08-06,3.85,3.95,3.95,3.8,1270000.0,-2.53
2012-08-03,3.95,3.85,3.95,3.9,19480000.0,2.6
2012-08-02,3.85,3.8,3.95,3.8,5910000.0,1.32
2012-08-01,3.8,3.8,3.85,3.8,1500000.0,0.0
2012-07-31,3.8,3.8,3.9,3.8,2060000.0,0.0
2012-07-30,3.8,3.9,3.9,3.7,11910000.0,-2.56
2012-07-27,3.9,3.95,3.95,3.8,14640000.0,-1.27
2012-07-26,3.95,3.95,4.0,3.9,21480000.0,0.0
2012-07-25,3.95,3.85,4.0,3.9,27710000.0,2.6
2012-07-24,3.85,3.9,3.95,3.85,1450000.0,-1.28
2012-07-23,3.9,3.9,4.0,3.85,1620000.0,0.0
2012-07-20,3.9,3.85,3.95,3.85,2550000.0,1.3
2012-07-19,3.85,3.75,3.9,3.75,16540000.0,2.67
2012-07-18,3.75,3.65,3.8,3.65,2800000.0,2.74
2012-07-17,3.65,3.6,3.75,3.6,2049999.9999999998,1.39
2012-07-16,3.6,3.55,3.7,3.55,9180000.0,1.41
2012-07-13,3.55,3.6,3.65,3.55,1490000.0,-1.39
2012-07-12,3.6,3.55,3.65,3.55,6850000.0,1.41
2012-07-11,3.55,3.55,3.6,3.55,6160000.0,0.0
2012-07-10,3.55,3.55,3.6,3.55,6930000.0,0.0
2012-07-09,3.55,3.55,3.6,3.55,1250000.0,-0.28
2012-07-06,3.56,3.55,3.6,3.55,910300.0,0.28
2012-07-05,3.55,3.55,3.6,3.45,1500000.0,0.0
2012-07-04,3.55,3.65,3.7,3.5,945900.0,-2.74
2012-07-03,3.65,3.6,3.7,3.6,12160000.0,1.39
2012-07-02,3.6,3.45,3.65,3.5,7460000.0,4.35
2012-06-29,3.45,3.4,3.55,3.4,4160000.0,1.47
2012-06-28,3.4,3.45,3.45,3.35,3040000.0,-1.45
2012-06-27,3.45,3.5,3.5,3.4,14950000.0,-1.43
2012-06-26,3.5,3.5,3.55,3.45,14210000.0,0.0
2012-06-25,3.5,3.5,3.55,3.5,4820000.0,0.0
2012-06-22,3.5,3.5,3.55,3.5,6430000.0,0.0
2012-06-21,3.5,3.5,3.55,3.5,3430000.0,0.0
2012-06-20,3.5,3.45,3.55,3.45,6220000.0,1.45
2012-06-19,3.45,3.45,3.5,3.4,17700000.0,0.0
2012-06-18,3.45,3.4,3.45,3.4,1820000.0,1.47
2012-06-15,3.4,3.4,3.5,3.4,7570000.0,0.0
2012-06-14,3.4,3.4,3.45,3.35,31810000.0,0.0
2012-06-13,3.4,3.45,3.45,3.35,7290000.0,-1.45
2012-06-12,3.45,3.4,3.5,3.4,6090000.0,1.47
2012-06-11,3.4,3.4,3.45,3.35,3240000.0,0.0
